@relation temp-relation-weka.filters.unsupervised.attribute.AddID-Cfirst-NID

@attribute ID numeric
@attribute n-grams/CharacterNGramMeasure_2 numeric
@attribute n-grams/CharacterNGramMeasure_3 numeric
@attribute n-grams/CharacterNGramMeasure_4 numeric
@attribute n-grams/WordNGramContainmentMeasure_1_stopword-filtered numeric
@attribute n-grams/WordNGramContainmentMeasure_2_stopword-filtered numeric
@attribute n-grams/WordNGramJaccardMeasure_1 numeric
@attribute n-grams/WordNGramJaccardMeasure_2_stopword-filtered numeric
@attribute n-grams/WordNGramJaccardMeasure_3 numeric
@attribute n-grams/WordNGramJaccardMeasure_4 numeric
@attribute n-grams/WordNGramJaccardMeasure_4_stopword-filtered numeric
@attribute string/GreedyStringTiling_3 numeric
@attribute string/LongestCommonSubsequenceComparator numeric
@attribute string/LongestCommonSubsequenceNormComparator numeric
@attribute string/LongestCommonSubstringComparator numeric
@attribute string/SWO numeric
@attribute gold numeric

@data
560,0.058203,0.02635,0,0.333333,0,0.181818,0,0,0,0,0.461538,0.6,0.692308,0.166667,0.250424,0
561,0.014288,0.007055,0.005058,0.666667,0.4,0.444444,0.222222,0.125,0,0,0.541667,0.6,0.625,0.36,0.323332,0.75
562,0.266116,0.296474,0.169719,0.384615,0.230769,0.3125,0.157895,0.052632,0,0,0.4,0.597938,0.483333,0.185567,0.561012,3.75
563,0.193054,0.128595,0.089206,0.4,0.111111,0.285714,0.066667,0,0,0,0.365385,0.597701,0.5,0.252874,0.52878,2.333
564,0.379052,0.361053,0.205602,0.5,0.222222,0.4,0.153846,0,0,0,0.520833,0.597403,0.479167,0.285714,0.751317,5
565,0.206891,0.079447,0.040151,0.142857,0,0.071429,0,0,0,0,0.30303,0.597015,0.606061,0.208955,0.249622,0
566,0.256783,0.128252,0.067131,0.5,0.333333,0.3,0.2,0.111111,0,0,0.321429,0.596491,0.607143,0.315789,0.483274,3.2
567,0.192379,0.055987,0.0311,0.4,0,0.285714,0,0,0,0,0.326923,0.595745,0.538462,0.148936,0.332906,0.75
568,0.03596,0.018369,0.013629,0.5,0.25,0.307692,0.125,0.066667,0,0,0.470588,0.595238,0.735294,0.214286,0.434875,0.5
569,0.417253,0.281683,0.181683,0.571429,0.142857,0.363636,0.071429,0,0,0,0.676471,0.594595,0.647059,0.27027,0.821762,2.5
570,0.277597,0.109073,0.016529,0.5,0,0.4,0,0,0,0,0.571429,0.59375,0.542857,0.28125,0.417093,1.75
571,0.513002,0.279321,0.121961,0.625,0.111111,0.5,0.066667,0,0,0,0.571429,0.59375,0.542857,0.1875,0.924346,4
572,0.121685,0.061631,0.043061,0.571429,0.142857,0.363636,0.071429,0,0,0,0.448276,0.59375,0.655172,0.28125,0.187654,0
573,0.007867,0.004514,0.00288,0.5,0.285714,0.4,0.2,0.111111,0,0,0.419355,0.592593,0.516129,0.333333,0.578937,1.333
574,0.042029,0.013453,0.010001,0.444444,0.25,0.333333,0.166667,0.090909,0,0,0.357143,0.591549,0.5,0.309859,0.702385,4.6
575,0.33621,0.272399,0.283013,0.4,0,0.25,0,0,0,0,0.375,0.590909,0.541667,0.409091,0.924936,4
576,0.302278,0.074109,0.019964,0.25,0,0.142857,0,0,0,0,0.384615,0.589744,0.589744,0.128205,0.459649,1.2
577,0.25463,0.16272,0.020808,0.555556,0.333333,0.454545,0.230769,0,0,0,0.609756,0.588235,0.487805,0.176471,0.617861,4.2
578,0.551231,0.494989,0.423394,0.833333,0.4,0.384615,0.133333,0,0,0,0.88,0.585366,0.96,0.341463,0.64537,3.8
579,0.342607,0.288091,0.156438,0.25,0,0.166667,0,0,0,0,0.5,0.584615,0.59375,0.215385,0.848219,3
580,0.048779,0.026949,0.017478,0.444444,0.222222,0.363636,0.153846,0.083333,0,0,0.435897,0.584615,0.487179,0.338462,0.363044,0.2
581,0.258055,0.185602,0.146835,0.571429,0,0.363636,0,0,0,0,0.517241,0.583333,0.724138,0.305556,0.484518,3
582,0.46797,0.403649,0.36429,0.375,0.142857,0.25,0.083333,0,0,0,0.35,0.583333,0.55,0.361111,0.339015,2.2
583,0.14573,0.06879,0.032633,0.444444,0,0.307692,0,0,0,0,0.341463,0.582278,0.560976,0.151899,0.513709,1.4
584,0.028142,0.012085,0.006482,0.625,0.142857,0.384615,0.0625,0,0,0,0.514286,0.582278,0.657143,0.253165,0.306509,0
585,0.333135,0.242652,0.141021,0.6,0,0.333333,0,0,0,0,0.6,0.581818,0.64,0.254545,0.874567,2.8
586,0.550829,0.306964,0.240193,0.75,0.375,0.428571,0.166667,0.117647,0.0625,0.0625,0.777778,0.580645,0.75,0.322581,0.532005,3.8
587,0.329708,0.266534,0.226056,0.5,0.2,0.384615,0.125,0,0,0,0.442308,0.580645,0.519231,0.258065,0.590857,3.8
588,0.085485,0.011991,0.008742,0.5,0.166667,0.3,0.083333,0,0,0,0.46875,0.580645,0.5625,0.258065,0.664243,4.4
589,0.123193,0.024386,0.025112,0.428571,0,0.25,0,0,0,0,0.37931,0.57971,0.689655,0.173913,0.098207,0
590,0.19449,0.183227,0.146858,0.4,0.222222,0.307692,0.142857,0.076923,0,0,0.42,0.578313,0.48,0.289157,0.314773,3
591,0.064197,0.008406,0.006758,0.444444,0.25,0.285714,0.142857,0.076923,0,0,0.333333,0.578313,0.571429,0.240964,0.278388,0.5
592,0.197148,0.150902,0.055929,0.428571,0.133333,0.333333,0.086957,0,0,0,0.343284,0.576577,0.477612,0.144144,0.738965,2.75
593,0.268814,0.12012,0,0.5,0.166667,0.333333,0.090909,0,0,0,0.461538,0.576271,0.653846,0.20339,0.591765,1.75
594,0.00225,0.002063,0.001282,0.333333,0,0.230769,0,0,0,0,0.314286,0.576271,0.485714,0.237288,0.425965,0
595,0.055585,0.026018,0.012411,0.285714,0,0.181818,0,0,0,0,0.241379,0.576271,0.586207,0.237288,0.131932,0
596,0.155872,0.014968,0.00977,0.5,0.25,0.363636,0.166667,0.090909,0,0,0.405405,0.575758,0.513514,0.333333,0.604933,1
597,0.200247,0.139472,0.083323,0.3,0.181818,0.1875,0.117647,0.0625,0,0,0.357143,0.575,0.547619,0.175,0.534204,1.8
598,0.544492,0.422033,0.282217,0.428571,0.142857,0.2,0.052632,0,0,0,0.628571,0.574468,0.771429,0.255319,0.490843,1.6
599,0.3793,0.211345,0.188304,0.625,0.333333,0.294118,0.15,0.05,0,0,0.605263,0.571429,0.842105,0.25,0.515765,2.333
600,0.279114,0.220456,0.175436,0.666667,0.166667,0.333333,0.071429,0,0,0,0.516129,0.571429,0.709677,0.285714,0.583357,2
601,0.147188,0.069807,0.053181,0.375,0.142857,0.272727,0.083333,0,0,0,0.258065,0.571429,0.580645,0.253968,0.103836,0.333
602,0.145603,0.060098,0.018498,0.5,0.2,0.375,0.111111,0,0,0,0.407407,0.571429,0.518519,0.326531,0.394617,1
603,0.083131,0.004597,0,0.5,0,0.375,0,0,0,0,0.347826,0.571429,0.521739,0.238095,0.384712,0
604,0.053742,0.001084,0,0.5,0,0.375,0,0,0,0,0.347826,0.571429,0.521739,0.238095,0.160302,0
605,0.318458,0.16467,0.070287,0.444444,0.125,0.222222,0.052632,0,0,0,0.578947,0.568421,0.710526,0.189474,0.724664,3
606,0.238904,0.288493,0.308571,0.4,0.333333,0.266667,0.2,0.142857,0.076923,0.076923,0.434783,0.568182,0.565217,0.386364,0.471437,1.5
607,0.077794,0.056816,0.046137,0.375,0.125,0.272727,0.076923,0,0,0,0.342105,0.567568,0.552632,0.216216,0.303133,0.4
608,0.007657,0.003456,0.002049,0.444444,0.222222,0.307692,0.142857,0.076923,0,0,0.309524,0.567568,0.5,0.243243,0.555939,0.4
609,0.446207,0.273659,0.13093,0.25,0.125,0.166667,0.076923,0,0,0,0.325,0.567164,0.5,0.238806,0.40508,2.8
610,0.057139,0.017944,0.007497,0.333333,0,0.230769,0,0,0,0,0.292683,0.567164,0.463415,0.238806,0.161193,0.167
611,0.065634,0.001532,0.000944,0.428571,0,0.230769,0,0,0,0,0.366667,0.567164,0.633333,0.208955,0.292262,0.5
612,0.279161,0.289007,0.133771,0.714286,0.333333,0.5,0.166667,0.090909,0,0,0.481481,0.566667,0.666667,0.233333,0.722732,3.25
613,0.253133,0.049011,0.008107,0.5,0.2,0.3,0.090909,0,0,0,0.37931,0.566667,0.586207,0.266667,0.332577,0
614,0.084918,0.045868,0.031767,0.428571,0,0.272727,0,0,0,0,0.448276,0.566667,0.586207,0.3,0.197855,0
615,0.001701,0.001096,0,0.5,0,0.333333,0,0,0,0,0.30303,0.566667,0.515152,0.2,0.207809,0
616,0.096421,0.029136,0,0.285714,0,0.166667,0,0,0,0,0.310345,0.566667,0.586207,0.166667,0.151252,0
617,0.011757,0.007148,0.004638,0.571429,0.333333,0.444444,0.2,0.111111,0,0,0.433333,0.566038,0.5,0.339623,0.36189,0.4
618,0.089276,0.002391,0,0.5,0,0.333333,0,0,0,0,0.37037,0.566038,0.555556,0.226415,0.32195,0
619,0.00192,0.000889,0,0.5,0,0.3,0,0,0,0,0.346154,0.566038,0.576923,0.188679,0.309931,1
620,0.367874,0.248088,0.193783,0.625,0,0.384615,0,0,0,0,0.604651,0.565217,0.604651,0.173913,0.500946,1.25
621,0.016174,0.006547,0.004042,0.428571,0.125,0.333333,0.090909,0,0,0,0.206897,0.565217,0.448276,0.26087,0.335274,0.25
622,0.597693,0.431822,0.292721,0.571429,0.166667,0.363636,0.083333,0,0,0,0.892857,0.5625,0.642857,0.21875,0.739906,4.25
623,0.037045,0.000833,0,0.25,0,0.166667,0,0,0,0,0.184211,0.5625,0.473684,0.125,0.234851,0.118
624,0.129324,0.002376,0.001623,0.333333,0,0.25,0,0,0,0,0.388889,0.5625,0.5,0.21875,0.188448,1
625,0.124761,0.023641,0.011588,0.285714,0,0.166667,0,0,0,0,0.25,0.5625,0.5625,0.15625,0.368203,0.4
626,0.178589,0.09478,0,0.5,0,0.3,0,0,0,0,0.6,0.561404,0.64,0.175439,0.375169,0
627,0.102802,0.001268,0,0.5,0,0.333333,0,0,0,0,0.333333,0.561404,0.533333,0.210526,0.079607,0
628,0.187562,0.127416,0.065488,0.285714,0,0.153846,0,0,0,0,0.351351,0.56,0.567568,0.186667,0.447598,2.5
629,0.025512,0.005743,0.003068,0.444444,0.222222,0.333333,0.153846,0.083333,0,0,0.285714,0.56,0.428571,0.24,0.29625,0.75
630,0.325745,0.325928,0.268557,0.5,0.4,0.25,0.181818,0.1,0,0,0.653846,0.558824,0.730769,0.352941,0.787305,3
631,0.406185,0.356153,0.29558,0.571429,0.166667,0.307692,0.071429,0,0,0,0.666667,0.55814,0.833333,0.27907,0.080628,1.6
632,0.397617,0.357085,0.291311,0.25,0,0.166667,0,0,0,0,0.363636,0.557377,0.515152,0.295082,0.293463,2.6
633,0.253716,0.138146,0.028075,0.285714,0.142857,0.166667,0.076923,0,0,0,0.433333,0.557377,0.566667,0.163934,0.605795,2.6
634,0.074815,0,0,0.375,0,0.272727,0,0,0,0,0.228571,0.557377,0.485714,0.131148,0.196525,0
635,0.003734,0.0026,0.001588,0.428571,0,0.272727,0,0,0,0,0.366667,0.557377,0.566667,0.229508,0.260488,0
636,0.116912,0,0,0.5,0,0.333333,0,0,0,0,0.285714,0.555556,0.535714,0.148148,0.141809,0
637,0.466874,0.471858,0.332044,0.571429,0.142857,0.4,0.083333,0,0,0,0.580645,0.553846,0.580645,0.276923,0.293228,4.25
638,0.029485,0.029628,0,0.375,0,0.272727,0,0,0,0,0.236842,0.553846,0.473684,0.153846,0.288541,0
639,0.003464,0,0,0.428571,0,0.333333,0,0,0,0,0.241379,0.553191,0.448276,0.170213,0.123797,0
640,0.034402,0.000892,0,0.428571,0,0.3,0,0,0,0,0.28125,0.551724,0.5,0.172414,0.324209,1
641,0.000226,0,0,0.5,0,0.3,0,0,0,0,0.347826,0.551724,0.695652,0.137931,0.143558,0
642,0.562304,0.356833,0.21342,0.375,0,0.1875,0,0,0,0,0.547619,0.55102,0.642857,0.22449,0.690531,3.5
643,0.102606,0.054409,0.023029,0.428571,0.142857,0.3,0.090909,0,0,0,0.222222,0.54902,0.518519,0.235294,0.427022,2.4
644,0.151881,0.191596,0.162486,0.375,0.25,0.272727,0.181818,0.1,0,0,0.307692,0.548387,0.435897,0.387097,0.312224,2.6
645,0.010298,0.005615,0.002845,0.666667,0.333333,0.444444,0.181818,0.1,0,0,0.625,0.548387,0.708333,0.290323,0.347209,0.6
646,0.113289,0.071939,0,0.5,0,0.272727,0,0,0,0,0.296296,0.548387,0.62963,0.129032,0.190346,0.1
647,0.002608,0.001608,0.000951,0.428571,0,0.230769,0,0,0,0,0.482759,0.547945,0.689655,0.191781,0.253896,0
648,0.428904,0.282991,0.185188,0.25,0,0.142857,0,0,0,0,0.333333,0.545455,0.555556,0.272727,0.889379,3.75
649,0.088678,0.050265,0.027538,0.5,0.125,0.333333,0.066667,0,0,0,0.416667,0.545455,0.583333,0.207792,0.338409,0
650,0.004333,0.002267,0,0.5,0.166667,0.272727,0.076923,0,0,0,0.454545,0.545455,0.681818,0.218182,0.282916,0
651,0.007157,0.005094,0.003353,0.428571,0.166667,0.3,0.090909,0,0,0,0.48,0.545455,0.6,0.290909,0.38397,0.4
652,0.009437,0.003165,0.001734,0.5,0.166667,0.375,0.1,0,0,0,0.346154,0.545455,0.461538,0.272727,0.456932,0.4
653,0.309612,0.23814,0.240921,0.5,0.2,0.214286,0.071429,0,0,0,0.777778,0.54321,0.814815,0.345679,0.295402,2.6
654,0.198515,0.089127,0.04766,0.333333,0,0.181818,0,0,0,0,0.52,0.542373,0.64,0.305085,0.656808,2
655,0.397461,0.322426,0.254272,0.454545,0.25,0.384615,0.1875,0.0625,0,0,0.333333,0.541667,0.393939,0.291667,0.572386,1.75
656,0.430512,0.180464,0,0.285714,0,0.2,0,0,0,0,0.322581,0.541667,0.419355,0.25,0.63569,3.75
657,0.002462,0.000588,0,0.285714,0,0.2,0,0,0,0,0.241379,0.541667,0.448276,0.166667,0.2129,0
658,0.087152,0.003018,0.001609,0.6,0.25,0.375,0.111111,0,0,0,0.55,0.541667,0.65,0.333333,0.523392,0.75
659,0.001806,0,0,0.428571,0,0.333333,0,0,0,0,0.25,0.541667,0.464286,0.166667,0.093897,0
660,0.000391,0,0,0.5,0,0.333333,0,0,0,0,0.347826,0.541667,0.565217,0.166667,0.292086,0
661,0.179583,0.115205,0.047267,0.555556,0.111111,0.416667,0.0625,0,0,0,0.307692,0.540541,0.512821,0.162162,0.656266,4
662,0.199111,0.07311,0.028913,0.5,0.166667,0.3,0.090909,0,0,0,0.34375,0.539683,0.53125,0.253968,0.08608,0
663,0.049889,0.035624,0.015928,0.444444,0.25,0.307692,0.142857,0.076923,0,0,0.4,0.539326,0.6,0.202247,0.313137,0.8
664,0.428549,0.361411,0.253651,0.454545,0.083333,0.263158,0.041667,0,0,0,0.484375,0.538462,0.546875,0.2,0.67059,3.4
665,0.617825,0.30576,0.111144,0.25,0,0.181818,0,0,0,0,0.424242,0.538462,0.424242,0.230769,0.619122,3.1
666,0.003771,0.00091,0,0.4,0,0.2,0,0,0,0,0.333333,0.538462,0.666667,0.153846,0.18127,0
667,0.444914,0.33191,0.220932,0.555556,0,0.454545,0,0,0,0,0.447368,0.537313,0.473684,0.208955,0.690821,2.75
668,0.061448,0.008088,0,0.285714,0,0.181818,0,0,0,0,0.25641,0.537313,0.461538,0.149254,0.233443,2
669,0.043891,0.052388,0.044386,0.428571,0,0.272727,0,0,0,0,0.419355,0.537313,0.580645,0.179104,0.229576,0.25
670,0.136203,0.033244,0.00592,0.444444,0.111111,0.307692,0.058824,0,0,0,0.4,0.536585,0.55,0.146341,0.524537,2.692
671,0.200731,0.064539,0.011792,0.666667,0.2,0.444444,0.1,0,0,0,0.583333,0.535714,0.625,0.285714,0.638376,3.333
672,0.3437,0.086934,0.040006,0.428571,0.142857,0.3,0.083333,0,0,0,0.464286,0.535714,0.535714,0.214286,0.612585,3
673,0.133705,0.002884,0.001791,0.428571,0.142857,0.3,0.083333,0,0,0,0.333333,0.535714,0.555556,0.214286,0.355855,0.667
674,0.204498,0.185465,0.173742,0.714286,0.166667,0.384615,0.066667,0,0,0,0.6,0.535211,0.76,0.28169,0.530523,3.5
675,0.371091,0.366809,0.203095,0.444444,0.111111,0.333333,0.066667,0,0,0,0.395349,0.535211,0.44186,0.253521,0.5215,4.429
676,0.404574,0.201731,0.059994,0.625,0.142857,0.454545,0.071429,0,0,0,0.787879,0.535211,0.575758,0.197183,0.949857,5
677,0.098922,0.002607,0.001274,0.333333,0.125,0.25,0.076923,0,0,0,0.171429,0.533333,0.457143,0.2,0.541794,3.2
678,0.025038,0.007598,0.003338,0.5,0.2,0.333333,0.1,0,0,0,0.272727,0.533333,0.545455,0.266667,0.477801,0.333
679,0.243151,0.115251,0.02791,0.25,0,0.1875,0,0,0,0,0.37931,0.531915,0.431034,0.106383,0.523163,3.333
680,0.204181,0.190048,0.154745,0.428571,0.166667,0.272727,0.090909,0,0,0,0.387097,0.53125,0.548387,0.375,0.567643,3.333
681,0.066955,0.028046,0.001711,0.5,0.166667,0.25,0.071429,0,0,0,0.541667,0.53125,0.708333,0.1875,0.336706,1
682,0.002326,0.000777,0,0.5,0,0.333333,0,0,0,0,0.363636,0.53125,0.515152,0.15625,0.235506,0.188
683,0.447184,0.296516,0.162427,0.230769,0,0.166667,0,0,0,0,0.301587,0.530612,0.412698,0.204082,0.607633,2.2
684,0.088256,0.029891,0,0.6,0,0.333333,0,0,0,0,0.529412,0.530612,0.764706,0.204082,0.284286,0
685,0.186365,0.116265,0.093927,0.222222,0,0.142857,0,0,0,0,0.26,0.53012,0.46,0.192771,0.062604,0
686,0.142344,0.097722,0.063515,0.444444,0.125,0.235294,0.055556,0,0,0,0.386364,0.529412,0.613636,0.215686,0.312852,0.4
687,0.075956,0.015562,0,0.333333,0,0.166667,0,0,0,0,0.266667,0.529412,0.6,0.117647,0.319714,0
688,0.071316,0.046858,0.042583,0.375,0.142857,0.3,0.090909,0,0,0,0.266667,0.528302,0.466667,0.301887,0.385025,0.25
689,0.052909,0.020495,0.012974,0.5,0.166667,0.3,0.090909,0,0,0,0.285714,0.526316,0.535714,0.280702,0.372385,2.25
690,0.235087,0.079349,0.035281,0.333333,0,0.230769,0,0,0,0,0.222222,0.526316,0.444444,0.157895,0.166717,0.25
691,0.020933,0.001097,0.000651,0.363636,0.090909,0.266667,0.058824,0,0,0,0.244898,0.525,0.428571,0.2,0.373122,0.8
692,0.224504,0.202337,0.175281,0.444444,0.111111,0.363636,0.076923,0,0,0,0.219512,0.52459,0.390244,0.295082,0.648449,2.6
693,0.007413,0.004485,0.002892,0.666667,0.4,0.444444,0.2,0.111111,0,0,0.481481,0.52459,0.592593,0.295082,0.475312,1.2
694,0.291479,0.162758,0.072703,0.571429,0,0.266667,0,0,0,0,0.612903,0.52381,0.709677,0.190476,0.701039,3.2
695,0.381458,0.251904,0.189268,0.5,0.166667,0.285714,0.074074,0,0,0,0.444444,0.523077,0.62963,0.184615,0.631519,1.4
696,0.074389,0.034818,0.001415,0.428571,0,0.25,0,0,0,0,0.354839,0.539683,0.548387,0.222222,0.184177,0.364
697,0.145726,0,0,0.375,0,0.230769,0,0,0,0,0.37931,0.523077,0.586207,0.123077,0.251435,0.2
698,0.325609,0.28354,0.165419,0.25,0.125,0.125,0.058824,0,0,0,0.35,0.521739,0.6,0.195652,0.442888,2.75
699,0.002917,0.002248,0.001612,0.6,0.25,0.375,0.125,0,0,0,0.5,0.521739,0.545455,0.347826,0.507289,3.2
700,0.148336,0.039763,0.01469,0.375,0,0.272727,0,0,0,0,0.357143,0.521739,0.428571,0.231884,0.416437,0.6
701,0.41022,0.247178,0.135665,0.5,0.125,0.333333,0.0625,0,0,0,0.527778,0.520548,0.527778,0.164384,0.53877,3.8
702,0.12029,0.118362,0.070857,0.333333,0,0.166667,0,0,0,0,0.456522,0.519231,0.586957,0.153846,0.586078,3.4
703,0.430791,0.333859,0.270645,0.333333,0.235294,0.277778,0.2,0.1,0,0,0.277778,0.518519,0.388889,0.240741,0.541898,1.5
704,0.216953,0.12524,0,0.375,0.142857,0.272727,0.083333,0,0,0,0.433333,0.518519,0.466667,0.185185,0.617918,2.5
705,0.000957,0.000445,0,0.4,0,0.222222,0,0,0,0,0.346154,0.518519,0.538462,0.185185,0.031146,0
706,0.377086,0.386389,0.28116,0.5,0.058824,0.318182,0.029412,0,0,0,0.642857,0.518072,0.511905,0.120482,0.59312,5
707,0.307736,0.239283,0.201073,0.363636,0.083333,0.235294,0.043478,0,0,0,0.375,0.517857,0.517857,0.214286,0.598038,4.333
708,0.24082,0.191289,0.120208,0.375,0.142857,0.3,0.090909,0,0,0,0.222222,0.517241,0.416667,0.275862,0.530775,1.333
709,0.170645,0.038775,0,0.333333,0,0.181818,0,0,0,0,0.3,0.517241,0.5,0.172414,0.421813,0.333
710,0.196918,0.093682,0.079085,0.428571,0,0.25,0,0,0,0,0.25,0.516129,0.571429,0.225806,0.343872,3.333
711,0.523391,0.397619,0.295869,0.5,0.142857,0.388889,0.090909,0,0,0,0.428571,0.515152,0.441558,0.166667,0.550502,4.2
712,0.153583,0.13025,0.134395,0.25,0,0.181818,0,0,0,0,0.295455,0.515152,0.386364,0.30303,0.057659,0.8
713,0.108094,0.00974,0.009109,0.375,0,0.272727,0,0,0,0,0.27027,0.515152,0.459459,0.181818,0.318662,1
714,0.263526,0.061865,0,0.5,0,0.272727,0,0,0,0,0.392857,0.515152,0.607143,0.121212,0.07826,0
715,0.296773,0.235567,0.163361,0.166667,0,0.076923,0,0,0,0,0.314286,0.514286,0.542857,0.142857,0.375674,2.8
716,0.309986,0.113113,0.010555,0.285714,0,0.166667,0,0,0,0,0.333333,0.514286,0.545455,0.171429,0.244832,1.5
717,0.049724,0.006501,0,0.333333,0,0.214286,0,0,0,0,0.26087,0.512821,0.434783,0.128205,0.303129,0
718,0.000303,0,0,0.5,0,0.375,0,0,0,0,0.291667,0.511628,0.458333,0.186047,0.366128,0
719,0.292335,0.076264,0.027985,0.2,0,0.117647,0,0,0,0,0.244898,0.511111,0.469388,0.111111,0.300479,0.6
720,0.094495,0.074013,0.075459,0.6,0,0.3,0,0,0,0,0.666667,0.509804,0.722222,0.235294,0.129157,1.2
721,0.002591,0.002101,0,0.428571,0,0.3,0,0,0,0,0.357143,0.509804,0.464286,0.235294,0.313184,0
722,0.03171,0,0,0.5,0,0.333333,0,0,0,0,0.32,0.509091,0.56,0.145455,0.139273,0
723,0.074981,0.014806,0.009515,0.8,0.25,0.363636,0.076923,0,0,0,0.684211,0.507937,0.842105,0.253968,0.496105,3
724,0.079197,0.037939,0.021083,0.25,0,0.181818,0,0,0,0,0.119048,0.507937,0.380952,0.15873,0.256813,0
725,0.004598,0.002913,0.001462,0.5,0,0.272727,0,0,0,0,0.44,0.507937,0.64,0.222222,0.251156,0.6
726,0.206672,0.186241,0.119759,0.444444,0.111111,0.363636,0.076923,0,0,0,0.27907,0.507463,0.395349,0.358209,0.475875,1
727,0.416769,0.300654,0.247224,0.285714,0,0.166667,0,0,0,0,0.324324,0.507463,0.459459,0.238806,0.371054,1.75
728,0.035841,0.017643,0,0.428571,0,0.25,0,0,0,0,0.428571,0.507463,0.607143,0.149254,0.468362,0
729,0.029713,0.001568,0.000885,0.571429,0.142857,0.333333,0.071429,0,0,0,0.357143,0.507042,0.642857,0.169014,0.304579,0
730,0.056692,0.003194,0.001366,0.375,0,0.272727,0,0,0,0,0.265306,0.506667,0.387755,0.186667,0.280508,0
731,0.106873,0.067003,0.065348,0.666667,0.333333,0.363636,0.153846,0.083333,0,0,0.518519,0.506667,0.703704,0.373333,0.338248,1
732,0.191838,0.052531,0.021207,0.444444,0,0.307692,0,0,0,0,0.357143,0.506329,0.5,0.177215,0.274309,0
733,0.338889,0.167683,0.0965,0.3,0.111111,0.230769,0.076923,0,0,0,0.230769,0.506024,0.403846,0.216867,0.297103,3.5
734,0.04154,0.001299,0.00087,0.272727,0,0.1875,0,0,0,0,0.207547,0.505747,0.415094,0.16092,0.210404,0
735,0.144487,0.010102,0.007623,0.25,0,0.2,0,0,0,0,0.222222,0.505495,0.365079,0.175824,0.186249,0
736,0.044871,0,0,0.181818,0,0.117647,0,0,0,0,0.075472,0.505495,0.433962,0.087912,0.134185,0
737,0.444043,0.427857,0.425089,0.375,0.235294,0.375,0.210526,0.166667,0.117647,0.117647,0.313953,0.504348,0.337209,0.469565,0.50061,2.75
738,0.425582,0.231695,0.149692,0.416667,0.166667,0.333333,0.111111,0.058824,0,0,0.291667,0.5,0.375,0.185185,0.55455,2.5
739,0.290043,0.181895,0.14877,0.375,0,0.25,0,0,0,0,0.291667,0.5,0.416667,0.175,0.764212,3.4
740,0.157547,0.183949,0.177435,0.571429,0.166667,0.307692,0.071429,0,0,0,0.551724,0.5,0.655172,0.315789,0.50376,2.2
741,0.235917,0.189268,0.112591,0.125,0,0.071429,0,0,0,0,0.2,0.5,0.485714,0.205882,0.500902,1.8
742,0.129644,0.017057,0.015229,0.428571,0,0.25,0,0,0,0,0.333333,0.5,0.527778,0.222222,0.263859,0
743,0.025421,0.012688,0.009179,0.428571,0,0.272727,0,0,0,0,0.205882,0.5,0.441176,0.233333,0.287222,0.75
744,0.00261,0,0,0.428571,0,0.25,0,0,0,0,0.333333,0.5,0.583333,0.142857,0.324889,0
745,0.001632,0,0,0.166667,0,0.090909,0,0,0,0,0.148148,0.5,0.518519,0.142857,0.376045,0
746,0.174534,0.005896,0,0.166667,0,0.1,0,0,0,0,0,0.5,0.448276,0.076923,0.222087,0
747,0.001099,0.017399,0,0.375,0,0.25,0,0,0,0,0.25,0.5,0.46875,0.133333,0.182525,0
748,0.006578,0.026899,0,0.285714,0,0.2,0,0,0,0,0.192308,0.5,0.5,0.192308,0.31659,0
749,0.111739,0.003745,0.001854,0.5,0.2,0.333333,0.1,0,0,0,0.24,0.5,0.52,0.230769,0.349839,0
750,0.16684,0.065347,0.03021,0.333333,0,0.2,0,0,0,0,0.375,0.5,0.5,0.25,0.159436,0.8
